Time, Aileron Command (norm), Elevator Command (norm), Rudder Command (norm), Flap Command (norm), Left Aileron Position (deg), Right Aileron Position (deg), Elevator Position (deg), Rudder Position (deg), Flap Position (deg), P (deg/s), Q (deg/s), R (deg/s), P dot (deg/s^2), Q dot (deg/s^2), R dot (deg/s^2), q bar (psf), Reynolds Number, V_{Total} (ft/s), V_{Inertial} (ft/s), UBody, VBody, WBody, Aero V_{X Body} (ft/s), Aero V_{Y Body} (ft/s), Aero V_{Z Body} (ft/s), V_{North} (ft/s), V_{East} (ft/s), V_{Down} (ft/s), Altitude ASL (ft), Altitude AGL (ft), Phi (deg), Theta (deg), Psi (deg), Alpha (deg), Beta (deg), Latitude (deg), Longitude (deg), ECEF X (ft), ECEF Y (ft), ECEF Z (ft), EPA (deg), Distance AGL (ft), Terrain Radius (ft), Pitch Trim Sum, Elevator Control, elevator normalization, Roll-Trim-Sum, Left Aileron Control, Right Aileron Control, left aileron normalization, right aileron normalization, Rudder Command Sum, Yaw Damper Rate, Yaw Damper Beta, Yaw Damper Sum, Yaw Damper Final, Rudder Sum, Rudder Control, rudder normalization, Flaps Control, flap normalization, Gear Control, Speedbrake Control, vc-kts, alphadot-deg sec, betadot-deg sec, throttle-cmd-norm
0.3333332, 0, 0, 0, 0, 0, 0, 0.573142116, -3.435640964e-10, 0, 0.0000000013743013, 0.0000421628956400, -0.0000000005225924, 0.0000000098840515, 0.0001966167244174, -0.0000000037504239, 210.3790749, 16906454.44, 449.744941226, 1591.13526482, 449.6851373758246950, -0.0000000045918575, -7.3341244553398459, 449.6851373758246950, -0.0000000045918575, -7.3341244553398459, 449.7449427599731848, -0.0000000047034164, -0.0034496902860308, 4500.0005997457, 4500.0005997457, 0.0000000001286920, -0.9339301233756201, 360.0000030593452607, -0.93438073328237, -5.8498502994463e-10, 0.00042064820225984, -1.3669484124716e-15, 20930150.0000356733798981, -0.0000000004993463, 153.6627997856388959, 0.0014275081029768, 4500.0005997457, 20925650, 0.0285806198, 0.0100032169, 0.0285806198, 0, 0, 0, 0, 0, 0, -1.71323561e-11, -0, -1.71323561e-11, -1.71323561e-11, -1.71323561e-11, -5.99632462e-12, -1.71323561e-11, 0, 0, 1, 0, 249.9665688, -6.307296895e-05, -3.447233214e-09, 0.9077515689
0.34999986, 0, 0, 0, 0, 0, 0, 0.573142116, -3.888110126e-10, 0, 0.0000000015503502, 0.0000454962568174, -0.0000000005893607, 0.0000000105629652, 0.0001999732590223, -0.0000000040060792, 210.3790715, 16906454.29, 449.744937978, 1591.13526393, 449.6851339954943114, -0.0000000050532898, -7.3341325631908871, 449.6851339954943114, -0.0000000050532898, -7.3341325631908871, 449.7449396129106276, -0.0000000052197868, -0.0036245250631950, 4500.0006600395, 4500.0006600395, 0.0000000001531797, -0.9339088736262418, 360.0000030593359952, -0.93438177307674, -6.4376973571784e-10, 0.00044116762591332, -1.5932365892196e-15, 20930150.0000395923852921, -0.0000000005820094, 161.1585458075566635, 0.0014971426445854, 4500.0006600395, 20925650, 0.0285806198, 0.0100032169, 0.0285806198, 0, 0, 0, 0, 0, 0, -1.93886637e-11, -0, -1.93886637e-11, -1.93886637e-11, -1.93886637e-11, -6.78603228e-12, -1.93886637e-11, 0, 0, 1, 0, 249.9665667, -6.170185566e-05, -3.606798522e-09, 0.9077515689
0.36666652, 0, 0, 0, 0, 0, 0, 0.573142116, -4.370382178e-10, 0, 0.0000000017377155, 0.0000488781515333, -0.0000000006603816, 0.0000000112419061, 0.0002028868908760, -0.0000000042612108, 210.3790679, 16906454.14, 449.744934526, 1591.13526299, 449.6851304140122920, -0.0000000055355292, -7.3341404882617285, 449.6851304140122920, -0.0000000055355292, -7.3341404882617285, 449.7449362617748534, -0.0000000057653916, -0.0037996166740264, 4500.0007232465, 4500.0007232428, 0.0000000001807147, -0.9338875678939556, 360.0000030593255929, -0.93438279000661, -7.0520518746639e-10, 0.0004616870494185, -1.8437497380432e-15, 20930150.0000437423586845, -0.0000000006735218, 168.6542917753463655, 0.001566777186194, 4500.0007232428, 20925650, 0.0285806198, 0.0100032169, 0.0285806198, 0, 0, 0, 0, 0, 0, -2.1793588e-11, -0, -2.1793588e-11, -2.1793588e-11, -2.1793588e-11, -7.62775579e-12, -2.1793588e-11, 0, 0, 1, 0, 249.9665645, -6.033017285e-05, -3.765338053e-09, 0.9077515689
0.38333318, 0, 0, 0, 0, 0, 0, 0.573142116, -4.882378625e-10, 0, 0.0000000019363878, 0.0000523016282966, -0.0000000007356416, 0.0000000119202905, 0.0002053834203355, -0.0000000045155475, 210.3790641, 16906453.97, 449.74493087, 1591.13526198, 449.6851266311617223, -0.0000000060384495, -7.3341482309505297, 449.6851266311617223, -0.0000000060384495, -7.3341482309505297, 449.7449327063589521, -0.0000000063406289, -0.0039749713834327, 4500.0007893778, 4500.0007893778, 0.0000000002114866, -0.9338662054291476, 360.0000030593139968, -0.93438378412316, -7.6927531594275e-10, 0.00048220647276607, -2.1198307069458e-15, 20930150.0000481307506561, -0.0000000007743742, 176.1500376856062644, 0.0016364117278026, 4500.0007893778, 20925650, 0.0285806198, 0.0100032169, 0.0285806198, 0, 0, 0, 0, 0, 0, -2.43467376e-11, -0, -2.43467376e-11, -2.43467376e-11, -2.43467376e-11, -8.52135816e-12, -2.43467376e-11, 0, 0, 1, 0, 249.9665622, -5.896510813e-05, -3.92297557e-09, 0.9077515689
0.39999984, 0, 0, 0, 0, 0, 0, 0.573142116, -5.423993375e-10, 0, 0.0000000021463505, 0.0000557601610461, -0.0000000008151241, 0.0000000125976958, 0.0002074883645188, -0.0000000047688842, 210.37906, 16906453.8, 449.74492701, 1591.13526092, 449.6851226467035758, -0.0000000065619411, -7.3341557925480583, 449.6851226467035758, -0.0000000065619411, -7.3341557925480583, 449.7449289464483968, -0.0000000069459112, -0.0041505954874621, 4500.0008584298, 4500.0008584298, 0.0000000002456848, -0.9338447855945007, 360.0000030593010933, -0.93438475559129, -8.3596614333173e-10, 0.00050272589594668, -2.4228408319412e-15, 20930150.0000527575612068, -0.0000000008850638, 183.6457835349310699, 0.0017060462694112, 4500.0008584298, 20925650, 0.0285806198, 0.0100032169, 0.0285806198, 0, 0, 0, 0, 0, 0, -2.70475835e-11, -0, -2.70475835e-11, -2.70475835e-11, -2.70475835e-11, -9.46665422e-12, -2.70475835e-11, 0, 0, 1, 0, 249.9665597, -5.761312744e-05, -4.079838053e-09, 0.9077515689
0.4166665, 0, 0, 0, 0, 0, 0, 0.573142116, -5.995100005e-10, 0, 0.0000000023675825, 0.0000592476427642, -0.0000000008988099, 0.0000000132738388, 0.0002092268605841, -0.0000000050210746, 210.3790558, 16906453.62, 449.744922944, 1591.1352598, 449.6851184603785896, -0.0000000071059109, -7.3341631751458127, 449.6851184603785896, -0.0000000071059109, -7.3341631751458127, 449.7449249818212138, -0.0000000075816651, -0.0043264952747046, 4500.0009304173, 4500.0009304136, 0.0000000002834987, -0.9338233078579519, 360.0000030592867688, -0.93438570467797, -9.052658222743e-10, 0.00052324531895102, -2.75416059618e-15, 20930150.0000576302409172, -0.0000000010060949, 191.1415293199118821, 0.0017756808110199, 4500.0009304136, 20925650, 0.0285806198, 0.0100032169, 0.0285806198, 0, 0, 0, 0, 0, 0, -2.98954952e-11, -0, -2.98954952e-11, -2.98954952e-11, -2.98954952e-11, -1.04634233e-11, -2.98954952e-11, 0, 0, 1, 0, 249.9665571, -5.628001334e-05, -4.236053971e-09, 0.9077515689
0.43333316, 0, 0, 0, 0, 0, 0, 0.573142116, -6.595558147e-10, 0, 0.0000000026000599, 0.0000627583773496, -0.0000000009866782, 0.0000000139485568, 0.0002106235568249, -0.0000000052720234, 210.3790513, 16906453.43, 449.744918674, 1591.13525862, 449.6851140719089130, -0.0000000076702828, -7.3341703815485957, 449.6851140719089130, -0.0000000076702828, -7.3341703815485957, 449.7449208122483242, -0.0000000082483321, -0.0045026769915832, 4500.0010053329, 4500.0010053366, 0.0000000003251168, -0.9338017717857696, 360.0000030592710800, -0.93438663174104, -9.7716464768051e-10, 0.00054376474176972, -3.1151902863633e-15, 20930150.0000627525150776, -0.0000000011379791, 198.6372750371359928, 0.0018453153526285, 4500.0010053366, 20925650, 0.0285806198, 0.0100032169, 0.0285806198, 0, 0, 0, 0, 0, 0, -3.28897728e-11, -0, -3.28897728e-11, -3.28897728e-11, -3.28897728e-11, -1.15114205e-11, -3.28897728e-11, 0, 0, 1, 0, 249.9665544, -5.497089577e-05, -4.391751749e-09, 0.9077515689
0.44999982, 0, 0, 0, 0, 0, 0, 0.573142116, -7.225219066e-10, 0, 0.0000000028437578, 0.0000662870702457, -0.0000000010787076, 0.0000000146217901, 0.0002117025425924, -0.0000000055216800, 210.3790466, 16906453.23, 449.744914198, 1591.13525738, 449.6851094809996994, -0.0000000082549973, -7.3341774151918111, 449.6851094809996994, -0.0000000082549973, -7.3341774151918111, 449.7449164374938277, -0.0000000089463674, -0.0046791468108935, 4500.0010831915, 4500.0010831878, 0.0000000003707275, -0.9337801770357816, 360.0000030592539133, -0.93438753721872, -1.0516550445678e-09, 0.00056428416439342, -3.5073506419272e-15, 20930150.0000681281089783, -0.0000000012812353, 206.1330206831868850, 0.0019149498942371, 4500.0010831878, 20925650, 0.0285806198, 0.0100032169, 0.0285806198, 0, 0, 0, 0, 0, 0, -3.60296745e-11, -0, -3.60296745e-11, -3.60296745e-11, -3.60296745e-11, -1.26103861e-11, -3.60296745e-11, 0, 0, 1, 0, 249.9665515, -5.369029251e-05, -4.547058418e-09, 0.9077515689
0.46666648, 0, 0, 0, 0, 0, 0, 0.573142116, -7.883930501e-10, 0, 0.0000000030986520, 0.0000698288178444, -0.0000000011748761, 0.0000000152935657, 0.0002124872688297, -0.0000000057700324, 210.3790417, 16906453.02, 449.744909517, 1591.13525609, 449.6851046873405267, -0.0000000088600114, -7.3341842800633428, 449.6851046873405267, -0.0000000088600114, -7.3341842800633428, 449.7449118573152305, -0.0000000096762402, -0.0048559108040944, 4500.001163993, 4500.001163993, 0.0000000004205189, -0.9337585233507655, 360.0000030592350981, -0.93438842161962, -1.1287315349672e-09, 0.00058480358681277, -3.9320834929842e-15, 20930150.0000737644731998, -0.0000000014363902, 213.6287662546440629, 0.0019845844358457, 4500.001163993, 20925650, 0.0285806198, 0.0100032169, 0.0285806198, 0, 0, 0, 0, 0, 0, -3.93144412e-11, -0, -3.93144412e-11, -3.93144412e-11, -3.93144412e-11, -1.37600544e-11, -3.93144412e-11, 0, 0, 1, 0, 249.9665486, -5.244213841e-05, -4.702098452e-09, 0.9077515689
0.48333314, 0, 0, 0, 0, 0, 0, 0.573142116, -8.571540823e-10, 0, 0.0000000033647196, 0.0000733790957279, -0.0000000012751624, 0.0000000159639835, 0.0002130004853422, -0.0000000060171013, 210.3790366, 16906452.8, 449.74490463, 1591.13525474, 449.6850996906072169, -0.0000000094852981, -7.3341909806298036, 449.6850996906072169, -0.0000000094852981, -7.3341909806298036, 449.7449070714638424, -0.0000000104384331, -0.0050329749163467, 4500.0012477413, 4500.0012477413, 0.0000000004746784, -0.9337368105520285, 360.0000030592146913, -0.93438928551337, -1.2083906866971e-09, 0.00060532300901838, -4.3908523834924e-15, 20930150.0000796653330326, -0.0000000016039785, 221.1245117480829379, 0.0020542189774544, 4500.0012477413, 20925650, 0.0285806198, 0.0100032169, 0.0285806198, 0, 0, 0, 0, 0, 0, -4.27433166e-11, -0, -4.27433166e-11, -4.27433166e-11, -4.27433166e-11, -1.49601608e-11, -4.27433166e-11, 0, 0, 1, 0, 249.9665455, -5.1229825e-05, -4.856992756e-09, 0.9077515689
0.4999998, 0, 0, 0, 0, 0, 0, 0.573142116, -9.287902572e-10, 0, 0.0000000036419407, 0.0000769337462670, -0.0000000013795459, 0.0000000166332034, 0.0002132641954751, -0.0000000062629356, 210.3790313, 16906452.57, 449.744899538, 1591.13525333, 449.6850944904629728, -0.0000000101308461, -7.3341975217676616, 449.6850944904629728, -0.0000000101308461, -7.3341975217676616, 449.7449020796848913, -0.0000000112334418, -0.0052103449449232, 4500.0013344474, 4500.0013344437, 0.0000000005333932, -0.9337150385331877, 360.0000030591925793, -0.93439012952184, -1.29063104655e-09, 0.00062584243100085, -4.8851431765663e-15, 20930150.0000858344137669, -0.0000000017845429, 228.6202571600747149, 0.002123853519063, 4500.0013344437, 20925650, 0.0285806198, 0.0100032169, 0.0285806198, 0, 0, 0, 0, 0, 0, -4.63155655e-11, -0, -4.63155655e-11, -4.63155655e-11, -4.63155655e-11, -1.62104479e-11, -4.63155655e-11, 0, 0, 1, 0, 249.9665423, -5.005623227e-05, -5.011857804e-09, 0.9077515689
0.51666646, 0, 0, 0, 0, 0, 0, 0.573142116, -1.003287544e-09, 0, 0.0000000039302987, 0.0000804889652649, -0.0000000014880071, 0.0000000173014336, 0.0002132996027636, -0.0000000065076074, 210.3790258, 16906452.34, 449.744894239, 1591.13525186, 449.6850890865597421, -0.0000000107966589, -7.3342039086984370, 449.6850890865597421, -0.0000000107966589, -7.3342039086984370, 449.7448968817178070, -0.0000000120617746, -0.0053880265203379, 4500.0014241077, 4500.0014241114, 0.0000000005968501, -0.9336932072541669, 360.0000030591687050, -0.93439095431086, -1.3754530603563e-09, 0.00064636185275078, -5.4164646392595e-15, 20930150.0000922791659832, -0.0000000019786347, 236.1160024871862788, 0.0021934880606716, 4500.0014241114, 20925650, 0.0285806198, 0.0100032169, 0.0285806198, 0, 0, 0, 0, 0, 0, -5.00304881e-11, -0, -5.00304881e-11, -5.00304881e-11, -5.00304881e-11, -1.75106708e-11, -5.00304881e-11, 0, 0, 1, 0, 249.9665389, -4.892376193e-05, -5.166804923e-09, 0.9077515689
0.53333312, 0, 0, 0, 0, 0, 0, 0.573142116, -1.080632871e-09, 0, 0.0000000042297812, 0.0000840412881649, -0.0000000016005283, 0.0000000179689202, 0.0002131270845066, -0.0000000067512077, 210.3790201, 16906452.09, 449.744888733, 1591.13525033, 449.6850834785396387, -0.0000000114827541, -7.3342101469285179, 449.6850834785396387, -0.0000000114827541, -7.3342101469285179, 449.7448914772967896, -0.0000000129239518, -0.0055660250900305, 4500.001516737, 4500.001516737, 0.0000000006652357, -0.9336713167354199, 360.0000030591430118, -0.93439176058257, -1.4628589820356e-09, 0.00066688127425876, -5.9863490045581e-15, 20930150.0000990033149719, -0.0000000021868135, 243.6117477259801944, 0.0022631226022802, 4500.001516737, 20925650, 0.0285806198, 0.0100032169, 0.0285806198, 0, 0, 0, 0, 0, 0, -5.38874327e-11, -0, -5.38874327e-11, -5.38874327e-11, -5.38874327e-11, -1.88606014e-11, -5.38874327e-11, 0, 0, 1, 0, 249.9665355, -4.783437318e-05, -5.321939691e-09, 0.9077515689
0.54999978, 0, 0, 0, 0, 0, 0, 0.573142116, -1.16081433e-09, 0, 0.0000000045403804, 0.0000875875757793, -0.0000000017170932, 0.0000000186359385, 0.0002127661593216, -0.0000000069938431, 210.3790142, 16906451.84, 449.744883021, 1591.13524874, 449.6850776660361930, -0.0000000121891628, -7.3342162421931620, 449.6850776660361930, -0.0000000121891628, -7.3342162421931620, 449.7448858661505255, -0.0000000138205052, -0.0057443459048248, 4500.0016123317, 4500.0016123354, 0.0000000007387365, -0.9336493670523848, 360.0000030591153291, -0.93439254906828, -1.552852773694e-09, 0.00068740069551535, -6.5963525086689e-15, 20930150.0001060105860233, -0.0000000024096478, 251.1074928730145075, 0.0023327571438888, 4500.0016123354, 20925650, 0.0285806198, 0.0100032169, 0.0285806198, 0, 0, 0, 0, 0, 0, -5.78858054e-11, -0, -5.78858054e-11, -5.78858054e-11, -5.78858054e-11, -2.02600319e-11, -5.78858054e-11, 0, 0, 1, 0, 249.9665319, -4.67896106e-05, -5.477361459e-09, 0.9077515689
0.56666644, 0, 0, 0, 0, 0, 0, 0.573142116, -1.243821329e-09, 0, 0.0000000048620934, 0.0000911249995810, -0.0000000018376878, 0.0000000193027842, 0.0002122354677682, -0.0000000072356318, 210.379008, 16906451.58, 449.744877101, 1591.1352471, 449.6850716486753186, -0.0000000129159287, -7.3342222004045299, 449.6850716486753186, -0.0000000129159287, -7.3342222004045299, 449.7448800480036653, -0.0000000147519775, -0.0059229940073857, 4500.0017108992, 4500.0017108954, 0.0000000008175388, -0.9336273583301867, 360.0000030590857136, -0.93439332052188, -1.6454399985888e-09, 0.00070792011651112, -7.2480559020409e-15, 20930150.0001133084297180, -0.0000000026477150, 258.6032379248427446, 0.0024023916854975, 4500.0017108954, 20925650, 0.0285806198, 0.0100032169, 0.0285806198, 0, 0, 0, 0, 0, 0, -6.2025078e-11, -0, -6.2025078e-11, -6.2025078e-11, -6.2025078e-11, -2.17087773e-11, -6.2025078e-11, 0, 0, 1, 0, 249.9665282, -4.57906401e-05, -5.633162972e-09, 0.9077515689
0.5833331, 0, 0, 0, 0, 0, 0, 0.573142116, -1.329644714e-09, 0, 0.0000000051949224, 0.0000946510269667, -0.0000000019623002, 0.0000000199697665, 0.0002115527636525, -0.0000000074767010, 210.3790016, 16906451.3, 449.744870975, 1591.1352454, 449.6850654260764486, -0.0000000136631072, -7.3342280276039942, 449.6850654260764486, -0.0000000136631072, -7.3342280276039942, 449.7448740225759138, -0.0000000157189218, -0.0061019742231760, 4500.0018124469, 4500.0018124469, 0.0000000009018289, -0.9336052907385787, 360.0000030590540518, -0.93439407571367, -1.7406277085984e-09, 0.00072843953723661, -7.9430649328648e-15, 20930150.0001209005713463, -0.0000000029016018, 266.0989828780138282, 0.0024720262271061, 4500.0018124469, 20925650, 0.0285806198, 0.0100032169, 0.0285806198, 0, 0, 0, 0, 0, 0, -6.63047941e-11, -0, -6.63047941e-11, -6.63047941e-11, -6.63047941e-11, -2.32066779e-11, -6.63047941e-11, 0, 0, 1, 0, 249.9665243, -4.483827542e-05, -5.789430091e-09, 0.9077515689
0.59999976, 0, 0, 0, 0, 0, 0, 0.573142116, -1.418276858e-09, 0, 0.0000000055388750, 0.0000981634060716, -0.0000000020909204, 0.0000000206372021, 0.0002107348922208, -0.0000000077171841, 210.3789951, 16906451.02, 449.74486464, 1591.13524364, 449.6850589978537869, -0.0000000144307644, -7.3342337299179396, 449.6850589978537869, -0.0000000144307644, -7.3342337299179396, 449.7448677895824289, -0.0000000167219006, -0.0062812911531349, 4500.0019169822, 4500.0019169822, 0.0000000009917933, -0.9335831644871383, 360.0000030590203437, -0.93439481542486, -1.8384243277615e-09, 0.00074895895768236, -8.6830108020819e-15, 20930150.0001287944614887, -0.0000000031719041, 273.5947277290719626, 0.0025416607687147, 4500.0019169822, 20925650, 0.0285806198, 0.0100032169, 0.0285806198, 0, 0, 0, 0, 0, 0, -7.07245733e-11, -0, -7.07245733e-11, -7.07245733e-11, -7.07245733e-11, -2.47536007e-11, -7.07245733e-11, 0, 0, 1, 0, 249.9665204, -4.393300869e-05, -5.946241595e-09, 0.9077515689
0.61666642, 0, 0, 0, 0, 0, 0, 0.573142116, -1.509711716e-09, 0, 0.0000000058939640, 0.0001016601509332, -0.0000000022235410, 0.0000000213054089, 0.0002097978050792, -0.0000000079572180, 210.3789883, 16906450.73, 449.744858098, 1591.13524182, 449.6850523636169896, -0.0000000152189762, -7.3342393135177772, 449.6850523636169896, -0.0000000152189762, -7.3342393135177772, 449.7448613487352986, -0.0000000177614857, -0.0064609491683552, 4500.002024509, 4500.002024509, 0.0000000010876184, -0.9335609798207104, 360.0000030589843618, -0.93439554044235, -1.9388395331672e-09, 0.00076947837783889, -9.4695505892057e-15, 20930150.0001369938254356, -0.0000000034592271, 281.0904724745565204, 0.0026112953103233, 4500.002024509, 20925650, 0.0285806198, 0.0100032169, 0.0285806198, 0, 0, 0, 0, 0, 0, -7.52841142e-11, -0, -7.52841142e-11, -7.52841142e-11, -7.52841142e-11, -2.634944e-11, -7.52841142e-11, 0, 0, 1, 0, 249.9665163, -4.307503861e-05, -6.103669061e-09, 0.9077515689
0.63333308, 0, 0, 0, 0, 0, 0, 0.573142116, -1.603944852e-09, 0, 0.0000000062602076, 0.0001051395263659, -0.0000000023601569, 0.0000000219747019, 0.0002087565513824, -0.0000000081969412, 210.3789813, 16906450.43, 449.744851347, 1591.13523994, 449.6850455229721888, -0.0000000160278275, -7.3342447845831549, 449.6850455229721888, -0.0000000160278275, -7.3342447845831549, 449.7448546997427457, -0.0000000188382571, -0.0066409524064852, 4500.0021350272, 4500.0021350272, 0.0000000011894912, -0.9335387370151037, 360.0000030589461630, -0.93439625155412, -2.0418841345072e-09, 0.00078999779769669, -1.0304367648486e-14, 20930150.0001455061137676, -0.0000000037641858, 288.5862171110021563, 0.002680929851932, 4500.0021350272, 20925650, 0.0285806198, 0.0100032169, 0.0285806198, 0, 0, 0, 0, 0, 0, -7.99831956e-11, -0, -7.99831956e-11, -7.99831956e-11, -7.99831956e-11, -2.79941184e-11, -7.99831956e-11, 0, 0, 1, 0, 249.966512, -4.226429779e-05, -6.261776821e-09, 0.9077515689
0.64999974, 0, 0, 0, 0, 0, 0, 0.573142116, -1.70097345e-09, 0, 0.0000000066376290, 0.0001086000331354, -0.0000000025007652, 0.0000000226453888, 0.0002076252892157, -0.0000000084364919, 210.378974, 16906450.13, 449.744844388, 1591.135238, 449.6850384755227878, -0.0000000168574110, -7.3342501492689181, 449.6850384755227878, -0.0000000168574110, -7.3342501492689181, 449.7448478423092979, -0.0000000199528025, -0.0068213047696313, 4500.0022485554, 4500.0022485554, 0.0000000012975988, -0.9335164363730333, 360.0000030589056905, -0.934396949545, -2.1475699533125e-09, 0.00081051721724628, -1.1189171975186e-14, 20930150.0001543387770653, -0.0000000040874048, 296.0819616349385797, 0.0027505643935406, 4500.0022485554, 20925650, 0.0285806198, 0.0100032169, 0.0285806198, 0, 0, 0, 0, 0, 0, -8.4821677e-11, -0, -8.4821677e-11, -8.4821677e-11, -8.4821677e-11, -2.96875869e-11, -8.4821677e-11, 0, 0, 1, 0, 249.9665077, -4.150047857e-05, -6.42062197e-09, 0.9077515689
0.6666664, 0, 0, 0, 0, 0, 0, 0.573142116, -1.800796298e-09, 0, 0.0000000070262564, 0.0001120403932664, -0.0000000026453652, 0.0000000233177665, 0.0002064172924854, -0.0000000086760064, 210.3789666, 16906449.81, 449.744837221, 1591.135236, 449.6850312208702007, -0.0000000177078267, -7.3342554136751801, 449.6850312208702007, -0.0000000177078267, -7.3342554136751801, 449.7448407761371527, -0.0000000211057167, -0.0070020099237968, 4500.00236509, 4500.00236509, 0.0000000014121287, -0.9334940782203124, 360.0000030588628306, -0.93439763519285, -2.2559097029039e-09, 0.00083103663647812, -1.2125700541918e-14, 20930150.0001634955406189, -0.0000000044295187, 303.5777060428905543, 0.0028201989351492, 4500.00236509, 20925650, 0.0285806198, 0.0100032169, 0.0285806198, 0, 0, 0, 0, 0, 0, -8.9799498e-11, -0, -8.9799498e-11, -8.9799498e-11, -8.9799498e-11, -3.14298243e-11, -8.9799498e-11, 0, 0, 1, 0, 249.9665032, -4.078305475e-05, -6.58025444e-09, 0.9077515689
0.68333306, 0, 0, 0, 0, 0, 0, 0.573142116, -1.903413755e-09, 0, 0.0000000074261226, 0.0001154595355925, -0.0000000027939586, 0.0000000239921182, 0.0002051449724124, -0.0000000089156174, 210.3789589, 16906449.48, 449.744829844, 1591.13523395, 449.6850237586147045, -0.0000000185791803, -7.3342605838205719, 449.6850237586147045, -0.0000000185791803, -7.3342605838205719, 449.7448335009252673, -0.0000000222976009, -0.0071830712993837, 4500.002484642, 4500.002484642, 0.0000000015332692, -0.9334716629022859, 360.0000030588174695, -0.93439830926513, -2.3669168698666e-09, 0.00085155605538269, -1.3115717605198e-14, 20930150.0001729838550091, -0.0000000047911720, 311.0734503313778418, 0.0028898334767578, 4500.002484642, 20925650, 0.0285806198, 0.0100032169, 0.0285806198, 0, 0, 0, 0, 0, 0, -9.49166765e-11, -0, -9.49166765e-11, -9.49166765e-11, -9.49166765e-11, -3.32208368e-11, -9.49166765e-11, 0, 0, 1, 0, 249.9664986, -4.011131019e-05, -6.740717108e-09, 0.9077515689
0.69999972, 0, 0, 0, 0, 0, 0, 0.573142116, -2.008827709e-09, 0, 0.0000000078372652, 0.0001188565816311, -0.0000000029465491, 0.0000000246687110, 0.0002038198907245, -0.0000000091554532, 210.3789511, 16906449.15, 449.744822257, 1591.13523183, 449.6850160883559511, -0.0000000194715828, -7.3342656656185437, 449.6850160883559511, -0.0000000194715828, -7.3342656656185437, 449.7448260163706095, -0.0000000235290619, -0.0073644920931732, 4500.0026072115, 4500.0026072115, 0.0000000016612088, -0.9334491907805014, 360.0000030587696642, -0.93439897251595, -2.4806055978152e-09, 0.00087207547395043, -1.4161014982494e-14, 20930150.0001828074455261, -0.0000000051730192, 318.5691944969152587, 0.0029594680183664, 4500.0026072115, 20925650, 0.0285806198, 0.0100032169, 0.0285806198, 0, 0, 0, 0, 0, 0, -1.00173307e-10, -0, -1.00173307e-10, -1.00173307e-10, -1.00173307e-10, -3.50606573e-11, -1.00173307e-10, 0, 0, 1, 0, 249.9664939, -3.948435616e-05, -6.902045962e-09, 0.9077515689
0.71666638, 0, 0, 0, 0, 0, 0, 0.573142116, -2.117041508e-09, 0, 0.0000000082597255, 0.0001222308316871, -0.0000000031031425, 0.0000000253477937, 0.0002024527773693, -0.0000000093956365, 210.378943, 16906448.8, 449.744814461, 1591.13522966, 449.6850082096936490, -0.0000000203851496, -7.3342706648563194, 449.6850082096936490, -0.0000000203851496, -7.3342706648563194, 449.7448183221676459, -0.0000000248007119, -0.0075462752710571, 4500.0027328134, 4500.0027328134, 0.0000000017961371, -0.9334266622296149, 360.0000030587191873, -0.93439962568329, -2.596990574112e-09, 0.00089259489217179, -1.5263412300232e-14, 20930150.0001929737627506, -0.0000000055757249, 326.0649385360125621, 0.0030291025599751, 4500.0027328134, 20925650, 0.0285806198, 0.0100032169, 0.0285806198, 0, 0, 0, 0, 0, 0, -1.05569555e-10, -0, -1.05569555e-10, -1.05569555e-10, -1.05569555e-10, -3.69493444e-11, -1.05569555e-10, 0, 0, 1, 0, 249.966489, -3.890115562e-05, -7.06427029e-09, 0.9077515689
0.73333304, 0, 0, 0, 0, 0, 0, 0.573142116, -2.228059901e-09, 0, 0.0000000086935490, 0.0001255817515626, -0.0000000032637467, 0.0000000260295957, 0.0002010535607049, -0.0000000096362834, 210.3789347, 16906448.45, 449.744806455, 1591.13522742, 449.6850001222280184, -0.0000000213199992, -7.3342755871767791, 449.6850001222280184, -0.0000000213199992, -7.3342755871767791, 449.7448104180091946, -0.0000000261131673, -0.0077284235719590, 4500.0028614402, 4500.0028614402, 0.0000000019382439, -0.9334040776345238, 360.0000030586662092, -0.93440026948678, -2.7160869200668e-09, 0.00091311431003718, -1.6424757213308e-14, 20930150.0002034865319729, -0.0000000059999643, 333.5606824451742796, 0.0030987371015837, 4500.0028614402, 20925650, 0.0285806198, 0.0100032169, 0.0285806198, 0, 0, 0, 0, 0, 0, -1.1110566e-10, -0, -1.1110566e-10, -1.1110566e-10, -1.1110566e-10, -3.88869809e-11, -1.1110566e-10, 0, 0, 1, 0, 249.9664841, -3.836053962e-05, -7.227412908e-09, 0.9077515689
