Time, Aileron Command (norm), Elevator Command (norm), Rudder Command (norm), Flap Command (norm), Left Aileron Position (deg), Right Aileron Position (deg), Elevator Position (deg), Rudder Position (deg), Flap Position (deg), P (deg/s), Q (deg/s), R (deg/s), P dot (deg/s^2), Q dot (deg/s^2), R dot (deg/s^2), q bar (psf), Reynolds Number, V_{Total} (ft/s), V_{Inertial} (ft/s), UBody, VBody, WBody, Aero V_{X Body} (ft/s), Aero V_{Y Body} (ft/s), Aero V_{Z Body} (ft/s), V_{North} (ft/s), V_{East} (ft/s), V_{Down} (ft/s), Altitude ASL (ft), Altitude AGL (ft), Phi (deg), Theta (deg), Psi (deg), Alpha (deg), Beta (deg), Latitude (deg), Longitude (deg), ECEF X (ft), ECEF Y (ft), ECEF Z (ft), EPA (deg), Distance AGL (ft), Terrain Radius (ft), Pitch Trim Sum, Elevator Control, elevator normalization, Roll-Trim-Sum, Left Aileron Control, Right Aileron Control, left aileron normalization, right aileron normalization, Rudder Command Sum, Yaw Damper Rate, Yaw Damper Beta, Yaw Damper Sum, Yaw Damper Final, Rudder Sum, Rudder Control, rudder normalization, Flaps Control, flap normalization, Gear Control, Speedbrake Control, vc-kts, alphadot-deg sec, betadot-deg sec, throttle-cmd-norm
0.17499993, 0, 0, 0, 0.5, 0, 0, 2.403293552, -4.318548612e-12, 15, 0.0000000000139049, 0.0000025024598748, -0.0000000000072929, 0.0000000002562671, 0.0000277202049289, -0.0000000001272524, 40.87064405, 7150343.832, 211.652763751, 1541.16504964, 211.2073840675373617, -0.0000000001600419, -13.7234587088134887, 211.2073840675373617, -0.0000000001600419, -13.7234587088134887, 211.6527642793775215, -0.0000000001402405, -0.0003925219347565, 8776.0000370741, 8776.0000370741, 0.0000000000005340, -3.7175260534929455, 360.0000030593936913, -3.7176375806398, -4.3324382281054e-11, 0.00010620055647015, -1.6870422210383e-17, 20934426.0000011138617992, -0.0000000000061640, 38.8029919583241991, 0.00076597995769484, 8776.0000370741, 20925650, 0.119843957, 0.041945385, 0.119843957, 0, 0, 0, 0, 0, 0, -2.15351119e-13, -0, -2.15351119e-13, -2.15351119e-13, -2.15351119e-13, -7.53728916e-14, -2.15351119e-13, 15, 0.5, 1, 0, 109.7679034, -5.156641168e-05, -6.97636769e-10, 0.6351242719
0.19166659, 0, 0, 0, 0.5, 0, 0, 2.403293552, -5.990344574e-12, 15, 0.0000000000193852, 0.0000030159683939, -0.0000000000099741, 0.0000000003295181, 0.0000308139006223, -0.0000000001611806, 40.8706436, 7150343.793, 211.652762623, 1541.16504949, 211.2073827285145455, -0.0000000002068491, -13.7234619182407993, 211.2073827285145455, -0.0000000002068491, -13.7234619182407993, 211.6527631987601126, -0.0000000001836195, -0.0004315145706091, 8776.0000442378, 8776.0000442341, 0.0000000000008167, -3.7175163530723223, 360.0000030593935776, -3.7176384711276, -5.5995387149807e-11, 0.00011585515231559, -2.4235178951552e-17, 20934426.0000014416873455, -0.0000000000088549, 42.3305366097292648, 0.00083561449930347, 8776.0000442341, 20925650, 0.119843957, 0.041945385, 0.119843957, 0, 0, 0, 0, 0, 0, -2.98717815e-13, -0, -2.98717815e-13, -2.98717815e-13, -2.98717815e-13, -1.04551235e-13, -2.98717815e-13, 15, 0.5, 1, 0, 109.7679027, -5.527671482e-05, -8.240538711e-10, 0.6351242719
0.20833325, 0, 0, 0, 0.5, 0, 0, 2.403293552, -8.087007772e-12, 15, 0.0000000000262770, 0.0000035818965671, -0.0000000000133050, 0.0000000004142387, 0.0000339587187194, -0.0000000002001790, 40.87064312, 7150343.75, 211.6527614, 1541.16504933, 211.2073812797018775, -0.0000000002617241, -13.7234653456502187, 211.2073812797018775, -0.0000000002617241, -13.7234653456502187, 211.6527620229051649, -0.0000000002349231, -0.0004707672552389, 8776.0000520572, 8776.0000520572, 0.0000000000012051, -3.7175066436590107, 360.0000030593934071, -3.7176394224274, -7.0850405220981e-11, 0.00012550974810957, -3.3757686816797e-17, 20934426.0000018291175365, -0.0000000000123342, 45.8580812423321333, 0.00090524904091209, 8776.0000520572, 20925650, 0.119843957, 0.041945385, 0.119843957, 0, 0, 0, 0, 0, 0, -4.03271174e-13, -0, -4.03271174e-13, -4.03271174e-13, -4.03271174e-13, -1.41144911e-13, -4.03271174e-13, 15, 0.5, 1, 0, 109.7679019, -5.886401773e-05, -9.596824706e-10, 0.6351242719
0.22499991, 0, 0, 0, 0.5, 0, 0, 2.403293552, -1.066908967e-11, 15, 0.0000000000347790, 0.0000042010011131, -0.0000000000173740, 0.0000000005108832, 0.0000371489512928, -0.0000000002444797, 40.8706426, 7150343.704, 211.65276008, 1541.16504916, 211.2073797212020168, -0.0000000003252252, -13.7234689834978809, 211.2073797212020168, -0.0000000003252252, -13.7234689834978809, 211.6527607514235001, -0.0000000002947527, -0.0005102756437978, 8776.0000605285, 8776.0000605285, 0.0000000000017251, -3.7174969243727571, 360.0000030593931228, -3.7176404324997, -8.8040569025266e-11, 0.00013516434384772, -4.5813183688761e-17, 20934426.0000022761523724, -0.0000000000167390, 49.3856258545423898, 0.00097488358252071, 8776.0000605285, 20925650, 0.119843957, 0.041945385, 0.119843957, 0, 0, 0, 0, 0, 0, -5.32030689e-13, -0, -5.32030689e-13, -5.32030689e-13, -5.32030689e-13, -1.86210741e-13, -5.32030689e-13, 15, 0.5, 1, 0, 109.7679011, -6.232956916e-05, -1.10423576e-09, 0.6351242719
0.24166657, 0, 0, 0, 0.5, 0, 0, 2.403293552, -1.37997307e-11, 15, 0.0000000000450967, 0.0000048739467437, -0.0000000000222731, 0.0000000006198423, 0.0000403790784782, -0.0000000002942948, 40.87064204, 7150343.655, 211.652758665, 1541.16504897, 211.2073780531170257, -0.0000000003978931, -13.7234728243193018, 211.2073780531170257, -0.0000000003978931, -13.7234728243193018, 211.6527593839305723, -0.0000000003636967, -0.0005500355148929, 8776.0000696592, 8776.0000696592, 0.0000000000024061, -3.7174871943214680, 360.0000030593927818, -3.7176414993262, -1.0771224997731e-10, 0.00014481893952568, -6.0804042749455e-17, 20934426.0000027902424335, -0.0000000000222163, 52.9131704447631890, 0.0010445181241293, 8776.0000696592, 20925650, 0.119843957, 0.041945385, 0.119843957, 0, 0, 0, 0, 0, 0, -6.88144956e-13, -0, -6.88144956e-13, -6.88144956e-13, -6.88144956e-13, -2.40850735e-13, -6.88144956e-13, 15, 0.5, 1, 0, 109.7679002, -6.567469374e-05, -1.257429237e-09, 0.6351242719
0.25833323, 0, 0, 0, 0.5, 0, 0, 2.403293552, -1.754443183e-11, 15, 0.0000000000574408, 0.0000056013091766, -0.0000000000280973, 0.0000000007414464, 0.0000436437601314, -0.0000000003498172, 40.87064145, 7150343.602, 211.652757153, 1541.16504877, 211.2073762755478867, -0.0000000004802511, -13.7234768607336406, 211.2073762755478867, -0.0000000004802511, -13.7234768607336406, 211.6527579200463549, -0.0000000004423309, -0.0005900427695238, 8776.0000794604, 8776.0000794604, 0.0000000000032812, -3.7174774526027248, 360.0000030593923839, -3.7176426209113, -1.3000709841655e-10, 0.00015447353513906, -7.9159186213947e-17, 20934426.0000033751130104, -0.0000000000289228, 56.4407150113912977, 0.001114152665738, 8776.0000794604, 20925650, 0.119843957, 0.041945385, 0.119843957, 0, 0, 0, 0, 0, 0, -8.74880281e-13, -0, -8.74880281e-13, -8.74880281e-13, -8.74880281e-13, -3.06208098e-13, -8.74880281e-13, 15, 0.5, 1, 0, 109.7678993, -6.89007814e-05, -1.418980896e-09, 0.6351242719
0.27499989, 0, 0, 0, 0.5, 0, 0, 2.403293552, -2.197083456e-11, 15, 0.0000000000720267, 0.0000063835781761, -0.0000000000349448, 0.0000000008759697, 0.0000469378380808, -0.0000000004112211, 40.87064081, 7150343.546, 211.652755544, 1541.16504855, 211.2073743885941042, -0.0000000005728052, -13.7234810854477498, 211.2073743885941042, -0.0000000005728052, -13.7234810854477498, 211.6527563593950276, -0.0000000005312184, -0.0006302934297082, 8776.0000899248, 8776.0000899248, 0.0000000000043868, -3.7174676983052382, 360.0000030593918723, -3.7176437952831, -1.5506208665305e-10, 0.00016412813068345, -1.0133351416666e-16, 20934426.0000040344893932, -0.0000000000370247, 59.9682595528171944, 0.0011837872073466, 8776.0000899248, 20925650, 0.119843957, 0.041945385, 0.119843957, 0, 0, 0, 0, 0, 0, -1.09560971e-12, -0, -1.09560971e-12, -1.09560971e-12, -1.09560971e-12, -3.83463399e-13, -1.09560971e-12, 15, 0.5, 1, 0, 109.7678983, -7.200928533e-05, -1.588611401e-09, 0.6351242719
0.29166655, 0, 0, 0, 0.5, 0, 0, 2.403293552, -2.714850925e-11, 15, 0.0000000000890735, 0.0000072211604889, -0.0000000000429161, 0.0000000010236338, 0.0000502563329316, -0.0000000004786633, 40.87064014, 7150343.486, 211.652753837, 1541.16504833, 211.2073723923530224, -0.0000000006760441, -13.7234854912599609, 211.2073723923530224, -0.0000000006760441, -13.7234854912599609, 211.6527547016047492, -0.0000000006309108, -0.0006707836371174, 8776.0001010671, 8776.0001010709, 0.0000000000057633, -3.7174579305102586, 360.0000030593911902, -3.7176450204945, -1.8300955483561e-10, 0.00017378272615444, -1.2780734830342e-16, 20934426.0000047720968723, -0.0000000000466976, 63.4958040674251265, 0.0012534217489552, 8776.0001010709, 20925650, 0.119843957, 0.041945385, 0.119843957, 0, 0, 0, 0, 0, 0, -1.35380248e-12, -0, -1.35380248e-12, -1.35380248e-12, -1.35380248e-12, -4.73830869e-13, -1.35380248e-12, 15, 0.5, 1, 0, 109.7678972, -7.500172397e-05, -1.766044249e-09, 0.6351242719
0.30833321, 0, 0, 0, 0.5, 0, 0, 2.403293552, -3.31487515e-11, 15, 0.0000000001088031, 0.0000081143828202, -0.0000000000521143, 0.0000000011846110, 0.0000535944403446, -0.0000000005522830, 40.87063943, 7150343.423, 211.652752033, 1541.16504808, 211.2073702869195415, -0.0000000007904400, -13.7234900710637113, 211.2073702869195415, -0.0000000007904400, -13.7234900710637113, 211.6527529463075723, -0.0000000007419475, -0.0007115096518007, 8776.0001128837, 8776.0001128837, 0.0000000000074549, -3.7174481482929314, 360.0000030593904512, -3.717646294624, -2.1397725955113e-10, 0.00018343732154757, -1.5908589037297e-16, 20934426.0000055916607380, -0.0000000000581260, 67.0233485535931806, 0.0013230562905638, 8776.0001128837, 20925650, 0.119843957, 0.041945385, 0.119843957, 0, 0, 0, 0, 0, 0, -1.65301386e-12, -0, -1.65301386e-12, -1.65301386e-12, -1.65301386e-12, -5.78554852e-13, -1.65301386e-12, 15, 0.5, 1, 0, 109.7678961, -7.787966571e-05, -1.951005935e-09, 0.6351242719
0.32499987, 0, 0, 0, 0.5, 0, 0, 2.403293552, -4.004438658e-11, 15, 0.0000000001314395, 0.0000090634947265, -0.0000000000626444, 0.0000000013590275, 0.0000569475324104, -0.0000000006322034, 40.87063868, 7150343.357, 211.652750131, 1541.16504783, 211.2073680723856057, -0.0000000009164479, -13.7234948178508134, 211.2073680723856057, -0.0000000009164479, -13.7234948178508134, 211.6527510931391021, -0.0000000008648567, -0.0007524678505746, 8776.0001253821, 8776.0001253821, 0.0000000000095095, -3.7174383507236133, 360.0000030593894849, -3.7176476157768, -2.4808842500441e-10, 0.0001930919168584, -1.9569869511773e-16, 20934426.0000065006315708, -0.0000000000715033, 70.5508930096933398, 0.0013926908321724, 8776.0001253821, 20925650, 0.119843957, 0.041945385, 0.119843957, 0, 0, 0, 0, 0, 0, -1.99687539e-12, -0, -1.99687539e-12, -1.99687539e-12, -1.99687539e-12, -6.98906387e-13, -1.99687539e-12, 15, 0.5, 1, 0, 109.7678949, -8.064473634e-05, -2.143226096e-09, 0.6351242719
