Time, P (deg/s), Q (deg/s), R (deg/s), P dot (deg/s^2), Q dot (deg/s^2), R dot (deg/s^2), q bar (psf), Reynolds Number, V_{Total} (ft/s), V_{Inertial} (ft/s), UBody, VBody, WBody, Aero V_{X Body} (ft/s), Aero V_{Y Body} (ft/s), Aero V_{Z Body} (ft/s), V_{North} (ft/s), V_{East} (ft/s), V_{Down} (ft/s), F_{Drag} (lbs), F_{Side} (lbs), F_{Lift} (lbs), L/D, F_{Aero x} (lbs), F_{Aero y} (lbs), F_{Aero z} (lbs), F_{Prop x} (lbs), F_{Prop y} (lbs), F_{Prop z} (lbs), F_{Gear x} (lbs), F_{Gear y} (lbs), F_{Gear z} (lbs), F_{Ext x} (lbs), F_{Ext y} (lbs), F_{Ext z} (lbs), F_{Buoyant x} (lbs), F_{Buoyant y} (lbs), F_{Buoyant z} (lbs), F_{Total x} (lbs), F_{Total y} (lbs), F_{Total z} (lbs), L_{Aero} (ft-lbs), M_{Aero} ( ft-lbs), N_{Aero} (ft-lbs), L_{Prop} (ft-lbs), M_{Prop} (ft-lbs), N_{Prop} (ft-lbs), L_{Gear} (ft-lbs), M_{Gear} (ft-lbs), N_{Gear} (ft-lbs), L_{ext} (ft-lbs), M_{ext} (ft-lbs), N_{ext} (ft-lbs), L_{Buoyant} (ft-lbs), M_{Buoyant} (ft-lbs), N_{Buoyant} (ft-lbs), L_{Total} (ft-lbs), M_{Total} (ft-lbs), N_{Total} (ft-lbs), Altitude ASL (ft), Altitude AGL (ft), Phi (deg), Theta (deg), Psi (deg), Alpha (deg), Beta (deg), Latitude (deg), Longitude (deg), ECEF X (ft), ECEF Y (ft), ECEF Z (ft), EPA (deg), Distance AGL (ft), Terrain Radius (ft), WOW
1.0833329, -0.0000778270138595, -3.0933386372344400, 0.0002681820900505, -0.0001255529884439, -3.8059101904146226, 0.0004261160752217, 140.4551833, 29138087.36, 375.87735044, 1571.94568399, 375.7131256209427761, 0.0008779261770606, 11.1098968887982252, 375.7131256209427761, 0.0008779261770606, 11.1098968887982252, 375.3656969491368045, 0.0014789793152290, 18.3529510078187599, -13001.79525 , -0.6126039262 , -75503.64744, 5.807170931, -10755.17861 , -0.6427552075 , -75856.26928, 39451.59986 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 28696.4212482731927594, -0.6427552075190744, -75856.2692814036563504, -2.342935864 , -217574.1655 , 20.38696588, 0 , 30427.6033 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, -2.3429358640069746, -187146.5622075647115707, 20.3869658801649472, 5989.3577563018, 5989.357756298, -0.0000281812344415, -1.1240589362201137, 0.0000941390862144, 1.6937517746505, 0.00013382414513223, 0.0011107774824267, 1.5220844782833e-09, 20931639.3538227751851082, 0.0005560570667766, 405.7959184326664968, 0.0045610624753648, 5989.357756298, 20925650, 0
1.18333286, -0.0000903001856297, -3.4441625198260790, 0.0003102080416842, -0.0001238533561973, -3.2796852375430587, 0.0004148688482909, 141.0367975, 29198887.34, 376.64388336, 1572.12896154, 376.4984430590650391, 0.0009504961641948, 10.4660042732843639, 376.4984430590650391, 0.0009504961641948, 10.4660042732843639, 376.0548679172113680, 0.0017434590955862, 19.8702597004503616, -12939.59762 , -0.6654651205 , -74107.6433, 5.727198437, -10862.86237 , -0.6979272231 , -74440.40706, 39450.9821 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 28588.1197306400827074, -0.6979272230596330, -74440.4070582683198154, -2.345349271 , -191697.7673 , 18.88212238, 0 , 30427.06945 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, -2.3453492707798036, -161270.6978480663965456, 18.8821223809490633, 5987.4468701966, 5987.4468702003, -0.0000372444870946, -1.4512930961660588, 0.0001232629691884, 1.5923133291585, 0.00014459127446549, 0.0012136197626016, 1.9626470761908e-09, 20931637.4421745762228966, 0.0007170059823912, 443.3668390103887305, 0.0049788697250165, 5987.4468702003, 20925650, 0
1.28333282, -0.0001025025480280, -3.7365060245554860, 0.0003506758956611, -0.0001205550941056, -2.6577849520338730, 0.0003966245029592, 141.6312761, 29260937.41, 377.425029702, 1572.31608668, 377.3018950106359171, 0.0010159739865786, 9.6401797778266491, 377.3018950106359171, 0.0010159739865786, 9.6401797778266491, 376.7505974359311836, 0.0020291478097431, 21.4258646247982085, -12844.74268 , -0.7134789343 , -72220.03176, 5.622536281, -10981.2502 , -0.7478832691 , -72526.77124, 39450.4872 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 28469.2370025060918124, -0.7478832691302896, -72526.7712351569789462, -2.31612571 , -161116.8577 , 17.06358859, 0 , 30426.62831 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, -2.3161257101213932, -130690.2294009855104377, 17.0635885860453342, 5985.3824332543, 5985.3824332543, -0.0000478375339881, -1.8107655816470614, 0.0001566035247919, 1.4636064148406, 0.00015423201282309, 0.0013166515953473, 2.478493080886e-09, 20931635.3769065067172050, 0.0009054578444223, 481.0069976721252942, 0.0053966769746682, 5985.3824332543, 20925650, 0
1.38333278, -0.0001143272274255, -3.9627697670796027, 0.0003890639897685, -0.0001165605708194, -1.9740201730933429, 0.0003744301555899, 142.2394367, 29324315.84, 378.221747451, 1572.50731307, 378.1220889173520163, 0.0010761411716943, 8.6819419784957041, 378.1220889173520163, 0.0010761411716943, 8.6819419784957041, 377.4528233471105523, 0.0023367784484411, 23.0298189764575696, -12725.9159 , -0.7578521754 , -69968.06713, 5.498077125, -11100.63947 , -0.7939035817 , -70244.25355, 39450.11649 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 28349.4770185757079162, -0.7939035816835119, -70244.2535451503063086, -2.269003131 , -127494.0057 , 15.14322319, 0 , 30426.28092 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, -2.2690031314927999, -97067.7248184628551826, 15.1432231850280541, 5983.1600898467, 5983.1600898467, -0.0000599909747097, -2.1962191756148703, 0.0001939951510153, 1.3153192167182, 0.00016302168830313, 0.0014198747715693, 3.0755250714155e-09, 20931633.1536625549197197, 0.0011235690054269, 518.7170477252182081, 0.00581448422432, 5983.1600898467, 20925650, 0
1.48333274, -0.0001257533875397, -4.1187324037015234, 0.0004251477475731, -0.0001126891953750, -1.2619345896919845, 0.0003511665847274, 142.8619977, 29389090.11, 379.034846249, 1572.70286152, 378.9577980402127082, 0.0011331366949029, 7.6421184546785543, 378.9577980402127082, 0.0011331366949029, 7.6421184546785543, 378.1613494157387549, 0.0026672013631951, 24.6892826028080954, -12592.12947 , -0.8000695309 , -67483.89629, 5.359212391, -11212.88426 , -0.8375652701 , -67726.72448, 39449.87284 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 28236.9885861677721550, -0.8375652700771337, -67726.7244839817140019, -2.217113632 , -92478.6448 , 13.31454258, 0 , 30426.02948 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, -2.2171136321589056, -62052.6153157174121588, 13.3145425806787845, 5980.7746226341, 5980.7746226341, -0.0000737256791013, -2.6008059643638144, 0.0002352336895918, 1.1552785005465, 0.00017128755158959, 0.0015232910461907, 3.7598634964611e-09, 20931630.7672249861061573, 0.0013735754089235, 556.4976292738326720, 0.0062322914739717, 5980.7746226341, 20925650, 0
1.5833327, -0.0001368340160018, -4.2034394068275693, 0.0004589698372668, -0.0001096142848932, -0.5533838459681656, 0.0003293316709093, 143.499558, 29455314.93, 379.864964362, 1572.90291389, 379.8081328658403777, 0.0011892169858743, 6.5706436169646647, 379.8081328658403777, 0.0011892169858743, 6.5706436169646647, 378.8758777951314869, 0.0030213333862834, 26.4084563654126683, -12452.32798 , -0.841725251 , -64898.76767, 5.211777892, -11312.36891 , -0.8805622091 , -65107.14882, 39449.76045 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 28137.3915425876548397, -0.8805622090579137, -65107.1488187693103100, -2.1719622 , -57637.2035 , 11.73918763, 0 , 30425.87724 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, -2.1719622002541716, -27211.3262601939386514, 11.7391876343969521, 5978.220246233, 5978.220246233, -0.0000890585079396, -3.0174207923151575, 0.0002801035338936, 0.99111253238631, 0.00017937193789222, 0.0016269021057266, 4.5378718081462e-09, 20931628.2118080183863640, 0.0016578017711071, 594.3493573737613360, 0.0066500987236234, 5978.220246233, 20925650, 0
1.68333266, -0.0001476813714132, -4.2186966132724049, 0.0004907926092345, -0.0001078677199114, 0.1272130583805680, 0.0003108891545983, 144.152161, 29522987.57, 380.711995487, 1573.10749561, 380.6720537963302036, 0.0012465420710072, 5.5146137098947774, 380.6720537963302036, 0.0012465420710072, 5.5146137098947774, 379.5955805275677335, 0.0034001050000052, 28.1885981688042904, -12364.4198 , -0.8843696344 , -62337.68656, 5.041699292, -11445.81168 , -0.9247029807 , -62512.87417, 39449.78623 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 28003.9745492264992208, -0.9247029806777506, -62512.8741718645687797, -2.143401169 , -24170.43309 , 10.53832745, 0 , 30425.82953 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, -2.1434011686110526, 6255.3964389283137280, 10.5383274486457985, 5975.4909024164, 5975.4909024201, -0.0001060076948216, -3.4390076089350061, 0.0003284010234396, 0.8299584665384, 0.00018760007855808, 0.0017307095068174, 5.4161675923216e-09, 20931625.4813530184328556, 0.0019786656466972, 632.2727995803033991, 0.0070679059732752, 5975.4909024201, 20925650, 0
1.78333262, -0.0001584448095685, -4.1690888345099202, 0.0005210392502260, -0.0001077050388528, 0.7496894075577639, 0.0002971923715918, 144.8197082, 29592090.67, 381.575643516, 1573.3165432, 381.5489100049691729, 0.0013070045727211, 4.5167463015003797, 381.5489100049691729, 0.0013070045727211, 4.5167463015003797, 380.3194326606122786, 0.0038044161157964, 30.0282166925534604, -12285.10049 , -0.9293842101 , -59915.35322, 4.877074734, -11562.28721 , -0.9713047809 , -60059.0273, 39449.95846 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 27887.6712524700997164, -0.9713047809395342, -60059.0272950347789447, -2.137078166 , 6438.284241 , 9.788002791, 0 , 30425.89273 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, -2.1370781658830400, 36864.1769681680671056, 9.7880027908661624, 5972.580548171, 5972.580548171, -0.0001245975230240, -3.8588248120194821, 0.0003799527610169, 0.678231303984, 0.00019625426237296, 0.0018347145009044, 6.4016195163014e-09, 20931622.5698165670037270, 0.0023386763135224, 670.2684119044539557, 0.0074857132229269, 5972.580548171, 20925650, 0
1.88333258, -0.0001692907393064, -4.0616940050415780, 0.0005502327674748, -0.0001092392231653, 1.2930842786705827, 0.0002889843109848, 145.5024375, 29662641.08, 382.456055299, 1573.53011995, 382.4389815313425061, 0.0013721054605590, 3.6138121354573736, 382.4389815313425061, 0.0013721054605590, 3.6138121354573736, 381.0471422866067428, 0.0042351058699771, 31.9234194925845358, -12218.79479 , -0.9778912337 , -57732.1551, 4.724864938, -11661.91705 , -1.021556138 , -57847.21575, 39450.28322 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 27788.3661707960418426, -1.0215561381311806, -57847.2157471565296873, -2.156499027 , 33158.24107 , 9.519482586, 0 , 30426.07152 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, -2.1564990273127864, 63584.3125871883094078, 9.5194825862872232, 5969.4834114201, 5969.4834114201, -0.0001448614935496, -4.2707221339322086, 0.0004346283821379, 0.54139361483589, 0.00020555525665223, 0.0019389181821891, 7.5013352187205e-09, 20931619.4714261852204800, 0.0027404303480268, 708.3365928747825819, 0.0079035204725786, 5969.4834114201, 20925650, 0
1.98333254, -0.0001803871773553, -3.9053875510715295, 0.0005789355755981, -0.0001124203475725, 1.7415533329245092, 0.0002864177267572, 146.2004787, 29734644.28, 383.353234146, 1573.74825611, 383.3427473116728379, 0.0014428726769025, 2.8355266925071363, 383.3427473116728379, 0.0014428726769025, 2.8355266925071363, 381.7785230675952448, 0.0046929158079495, 33.8682036220606619, -12169.67415 , -1.030688227 , -55870.75063, 4.590981644, -11747.31537 , -1.076307075 , -55961.07867, 39450.76653 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 27703.4511551222785783, -1.0763070748539965, -55961.0786734899447765, -2.202376156 , 55210.32597 , 9.722208579, 0 , 30426.37055 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, -2.2023761564508848, 85636.6965203248691978, 9.7222085793997302, 5966.1942180581, 5966.1942180581, -0.0001668444186351, -4.6693513436478682, 0.0004923476668153, 0.42380024617351, 0.00021565101869608, 0.0020433215794921, 8.7226393399806e-09, 20931616.1809073574841022, 0.0031866035988856, 746.4777171063071819, 0.0083213277222303, 5966.1942180581, 20925650, 0
2.06666584, -0.0000000000005351, 0.0000008122368763, 0.0000000000006244, -0.0000000000198421, 0.0000188468974956, 0.0000000000292328, 121.8200222, 27526076.06, 342.234943072, 1564.15014449, 339.7589188224401937, 0.0000000000671390, 41.0929840714153727, 339.7589188224401937, 0.0000000000671390, 41.0929840714153727, 342.2349442980415688, 0.0000000000499251, -0.0003112291904159, -22748.38242 , -3.342762327e-08 , -137575.8389, 6.047719628, -6064.735257 , -3.674541871e-08 , -139311.9497, 22913.6331 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 16848.8978392261524277, -0.0000000367454187, -139311.9496934210765176, -2.641769381e-07 , -17671.13063 , 3.361407762e-06, 0 , 17672.05569 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, -0.0000002641769381, 0.9250663495622575, 0.0000033614077622, 4500.0000119731, 4500.0000119731, -0.0000000000000070, 6.8963428724203029, 0.0000000000000050, 6.8962832723867, 1.1240176899666e-11, 6.2457301978002e-05, 2.3468441403218e-18, 20930149.9999995380640030, 0.0000000000008573, 22.8156541196464673, 0.0086695004302734, 4500.0000119731, 20925650, 0
